id,weapon,category,season,rank,points
23986,Foil,Senior,2015/2016,198,2.0
23986,Foil,Senior,2016/2017,151,5.5
23986,Foil,Senior,2017/2018,404,0.0
24220,Foil,Junior,2009/2010,223,2.0
24220,Foil,Junior,2010/2011,138,6.0
24220,Foil,Junior,2011/2012,14,69.0
24220,Foil,Junior,2012/2013,176,2.0
24220,Foil,Junior,2013/2014,79,16.0
24220,Foil,Senior,2011/2012,247,0.0
24220,Foil,Senior,2013/2014,146,5.0
24220,Foil,Senior,2014/2015,160,3.0
24220,Foil,Senior,2015/2016,120,7.0
24220,Foil,Senior,2016/2017,201,2.0
24220,Foil,Senior,2017/2018,167,5.0
24221,Foil,Cadet,2011/2012,22,10.0
24221,Foil,Junior,2009/2010,119,8.0
24221,Foil,Junior,2010/2011,140,6.0
24221,Foil,Junior,2011/2012,25,49.0
24221,Foil,Junior,2012/2013,27,44.0
24221,Foil,Junior,2013/2014,21,46.0
24221,Foil,Junior,2014/2015,26,52.0
24221,Foil,Senior,2012/2013,143,6.0
24221,Foil,Senior,2013/2014,161,3.0
24221,Foil,Senior,2014/2015,161,3.0
24221,Foil,Senior,2015/2016,111,9.0
24221,Foil,Senior,2016/2017,155,5.5
24221,Foil,Senior,2017/2018,163,6.0
24221,Foil,Senior,2018/2019,196,3.5
24221,Foil,Senior,2019/2020,259,1.0
24221,Foil,Senior,2020/2021,262,1.0
24221,Foil,Senior,2021/2022,259,1.0
24237,Foil,Junior,2009/2010,12,62.0
24237,Foil,Senior,2009/2010,303,0.0
24237,Foil,Senior,2010/2011,195,4.0
24237,Foil,Senior,2011/2012,234,0.0
24237,Foil,Senior,2012/2013,156,3.0
24237,Foil,Senior,2014/2015,175,2.0
24237,Foil,Senior,2017/2018,392,0.0
24313,Foil,Junior,2009/2010,276,0.0
24313,Foil,Junior,2010/2011,185,4.0
24313,Foil,Junior,2011/2012,127,6.0
24313,Foil,Junior,2012/2013,150,4.0
24313,Foil,Junior,2013/2014,71,18.0
24313,Foil,Senior,2015/2016,185,3.0
24354,Foil,Junior,2009/2010,55,20.0
24354,Foil,Junior,2010/2011,88,16.0
24354,Foil,Junior,2011/2012,69,20.0
24354,Foil,Junior,2012/2013,53,26.0
24354,Foil,Junior,2013/2014,124,8.0
24354,Foil,Senior,2011/2012,186,2.0
24354,Foil,Senior,2012/2013,235,0.0
24354,Foil,Senior,2013/2014,272,0.0
24354,Foil,Senior,2014/2015,283,0.0
24354,Foil,Senior,2015/2016,353,0.0
24354,Foil,Senior,2016/2017,165,4.0
24354,Foil,Senior,2017/2018,121,9.0
24354,Foil,Senior,2018/2019,257,2.0
24381,Foil,Cadet,2011/2012,31,10.0
24381,Foil,Junior,2009/2010,265,0.0
24381,Foil,Junior,2010/2011,212,2.0
24381,Foil,Junior,2011/2012,257,0.0
24381,Foil,Junior,2012/2013,21,50.0
24381,Foil,Junior,2013/2014,19,51.0
24381,Foil,Junior,2014/2015,30,48.0
24381,Foil,Senior,2013/2014,303,0.0
24381,Foil,Senior,2014/2015,363,0.0
24381,Foil,Senior,2015/2016,194,2.0
24381,Foil,Senior,2016/2017,150,6.0
24381,Foil,Senior,2017/2018,175,4.5
24399,Foil,Cadet,2011/2012,7,35.0
24399,Foil,Junior,2009/2010,174,4.0
24399,Foil,Junior,2010/2011,57,24.0
24399,Foil,Junior,2011/2012,15,60.0
24399,Foil,Junior,2012/2013,26,44.0
24399,Foil,Junior,2013/2014,16,55.0
24399,Foil,Junior,2014/2015,24,54.0
24399,Foil,Senior,2010/2011,200,4.0
24399,Foil,Senior,2012/2013,331,0.0
24399,Foil,Senior,2013/2014,184,2.0
24399,Foil,Senior,2014/2015,259,0.0
24399,Foil,Senior,2016/2017,246,1.0
24399,Foil,Senior,2017/2018,168,5.0
24399,Foil,Senior,2018/2019,127,10.5
24399,Foil,Senior,2019/2020,240,1.25
24463,Foil,Junior,2009/2010,129,8.0
24463,Foil,Junior,2010/2011,173,4.0
24463,Foil,Junior,2011/2012,116,6.0
24463,Foil,Junior,2012/2013,101,11.0
24463,Foil,Junior,2013/2014,113,10.0
24463,Foil,Senior,2014/2015,373,0.0
24463,Foil,Senior,2015/2016,164,5.0
24463,Foil,Senior,2016/2017,194,2.5
24463,Foil,Senior,2017/2018,94,14.0
24463,Foil,Senior,2018/2019,76,20.0
24463,Foil,Senior,2019/2020,94,14.5
24463,Foil,Senior,2020/2021,58,27.5
24463,Foil,Senior,2021/2022,59,27.5
24464,Foil,Junior,2009/2010,320,0.0
24464,Foil,Junior,2011/2012,229,0.0
24464,Foil,Junior,2012/2013,200,2.0
24464,Foil,Senior,2013/2014,298,0.0
24464,Foil,Senior,2014/2015,379,0.0
24464,Foil,Senior,2015/2016,343,0.0
24464,Foil,Senior,2016/2017,398,0.0
24464,Foil,Senior,2017/2018,449,0.0
24464,Foil,Senior,2018/2019,312,0.0
24464,Foil,Senior,2019/2020,347,0.0
24464,Foil,Senior,2020/2021,469,0.0
24464,Foil,Senior,2021/2022,423,0.0
24606,Foil,Junior,2010/2011,227,2.0
24606,Foil,Junior,2011/2012,191,2.0
24606,Foil,Junior,2012/2013,115,9.0
24606,Foil,Senior,2015/2016,368,0.0
24641,Foil,Junior,2009/2010,299,0.0
24641,Foil,Junior,2010/2011,183,4.0
24641,Foil,Junior,2011/2012,41,32.0
24641,Foil,Junior,2012/2013,75,16.0
24641,Foil,Junior,2013/2014,29,38.0
24641,Foil,Senior,2011/2012,320,0.0
24641,Foil,Senior,2012/2013,247,0.0
24641,Foil,Senior,2013/2014,260,0.0
24641,Foil,Senior,2014/2015,149,5.0
24641,Foil,Senior,2015/2016,200,2.0
24641,Foil,Senior,2016/2017,383,0.0
24669,Foil,Junior,2009/2010,205,2.0
24669,Foil,Junior,2010/2011,67,20.0
24669,Foil,Junior,2011/2012,73,18.0
24669,Foil,Junior,2012/2013,13,67.0
24669,Foil,Junior,2013/2014,42,32.0
24669,Foil,Senior,2011/2012,333,0.0
24669,Foil,Senior,2012/2013,228,0.0
24669,Foil,Senior,2013/2014,189,2.0
24669,Foil,Senior,2014/2015,153,4.0
24669,Foil,Senior,2015/2016,94,15.0
24669,Foil,Senior,2016/2017,168,4.0
24669,Foil,Senior,2017/2018,226,2.0
24669,Foil,Senior,2018/2019,284,1.0
24700,Foil,Senior,2016/2017,356,0.0
24703,Foil,Junior,2014/2015,263,0.0
24703,Foil,Senior,2015/2016,283,0.0
24703,Foil,Senior,2016/2017,336,0.0
24703,Foil,Senior,2017/2018,429,0.0
24724,Foil,Junior,2011/2012,204,0.0
24724,Foil,Junior,2012/2013,112,10.0
24724,Foil,Junior,2014/2015,28,49.0
24724,Foil,Senior,2011/2012,136,6.0
24724,Foil,Senior,2012/2013,117,6.0
24724,Foil,Senior,2014/2015,304,0.0
24724,Foil,Senior,2015/2016,117,7.0
24724,Foil,Senior,2016/2017,267,0.0
24724,Foil,Senior,2018/2019,198,3.0
24756,Foil,Junior,2009/2010,289,0.0
24756,Foil,Junior,2011/2012,243,0.0
24756,Foil,Junior,2012/2013,95,12.0
24756,Foil,Senior,2015/2016,399,0.0
24756,Foil,Senior,2016/2017,185,3.0
24756,Foil,Senior,2017/2018,125,9.0
24756,Foil,Senior,2018/2019,472,0.0
24756,Foil,Senior,2019/2020,482,0.0
24756,Foil,Senior,2020/2021,483,0.0
24756,Foil,Senior,2021/2022,486,0.0
24763,Foil,Junior,2011/2012,138,5.0
24763,Foil,Senior,2011/2012,146,6.0
24763,Foil,Senior,2012/2013,131,6.0
24763,Foil,Senior,2013/2014,100,11.0
24763,Foil,Senior,2014/2015,93,12.0
24763,Foil,Senior,2015/2016,146,6.0
24763,Foil,Senior,2016/2017,174,3.0
24763,Foil,Senior,2017/2018,151,6.0
24763,Foil,Senior,2019/2020,206,3.0
24763,Foil,Senior,2020/2021,203,3.0
24763,Foil,Senior,2021/2022,200,3.0
24822,Foil,Veterans,2016/2017,31,0.0
24822,Foil,Veterans,2017/2018,75,0.0
24831,Foil,Senior,2010/2011,294,0.0
24831,Foil,Senior,2011/2012,163,3.0
24831,Foil,Senior,2012/2013,209,0.0
24831,Foil,Senior,2013/2014,224,0.0
24831,Foil,Senior,2014/2015,235,0.0
24831,Foil,Senior,2015/2016,409,0.0
24831,Foil,Senior,2016/2017,259,0.0
24831,Foil,Senior,2017/2018,321,0.0
24831,Foil,Senior,2018/2019,177,5.5
24838,Foil,Senior,2010/2011,289,0.0
24838,Foil,Senior,2016/2017,332,0.0
24838,Foil,Senior,2017/2018,189,3.0
24838,Foil,Senior,2018/2019,388,0.0
24867,Foil,Cadet,2011/2012,25,10.0
24867,Foil,Junior,2009/2010,276,0.0
24867,Foil,Junior,2011/2012,39,35.0
24867,Foil,Junior,2012/2013,38,35.0
24867,Foil,Junior,2013/2014,147,5.0
24867,Foil,Junior,2014/2015,75,21.0
24867,Foil,Senior,2010/2011,390,0.0
24867,Foil,Senior,2011/2012,363,0.0
24867,Foil,Senior,2013/2014,131,6.0
24867,Foil,Senior,2017/2018,284,0.0
24867,Foil,Senior,2018/2019,245,2.0
24879,Foil,Junior,2012/2013,145,5.0
24879,Foil,Senior,2010/2011,376,0.0
24879,Foil,Senior,2011/2012,243,0.0
24879,Foil,Senior,2012/2013,121,6.0
24879,Foil,Senior,2013/2014,219,0.0
24879,Foil,Senior,2014/2015,127,6.0
24879,Foil,Senior,2018/2019,136,8.5
24885,Foil,Junior,2009/2010,260,0.0
24885,Foil,Junior,2012/2013,147,5.0
24885,Foil,Junior,2014/2015,64,26.0
24885,Foil,Junior,2015/2016,80,17.0
24885,Foil,Senior,2010/2011,154,8.0
24885,Foil,Senior,2011/2012,272,0.0
24885,Foil,Senior,2012/2013,118,6.0
24885,Foil,Senior,2014/2015,271,0.0
24885,Foil,Senior,2015/2016,135,6.0
24885,Foil,Senior,2016/2017,403,0.0
24885,Foil,Senior,2017/2018,409,0.0
24885,Foil,Senior,2018/2019,174,6.0
24885,Foil,Senior,2019/2020,70,20.75
24885,Foil,Senior,2020/2021,60,25.5
24885,Foil,Senior,2021/2022,61,26.0
24887,Foil,Junior,2009/2010,303,0.0
24887,Foil,Junior,2012/2013,275,0.0
24887,Foil,Senior,2012/2013,215,0.0
24887,Foil,Senior,2015/2016,358,0.0
24887,Foil,Senior,2016/2017,145,6.0
24887,Foil,Senior,2017/2018,195,3.0
24887,Foil,Senior,2018/2019,166,6.0
24912,Foil,Junior,2011/2012,149,4.0
24912,Foil,Junior,2012/2013,116,9.0
24912,Foil,Junior,2013/2014,188,2.0
24912,Foil,Junior,2014/2015,269,0.0
24912,Foil,Junior,2015/2016,350,0.0
25093,Foil,Junior,2009/2010,290,0.0
25093,Foil,Junior,2010/2011,150,6.0
25093,Foil,Junior,2011/2012,56,26.0
25093,Foil,Junior,2012/2013,141,5.0
25093,Foil,Junior,2013/2014,49,26.0
25093,Foil,Senior,2010/2011,286,0.0
25093,Foil,Senior,2012/2013,187,0.0
25093,Foil,Senior,2013/2014,222,0.0
25093,Foil,Senior,2014/2015,319,0.0
25093,Foil,Senior,2015/2016,172,3.0
25104,Foil,Junior,2009/2010,272,0.0
25104,Foil,Junior,2010/2011,269,0.0
25104,Foil,Junior,2011/2012,141,5.0
25104,Foil,Senior,2009/2010,142,8.0
25104,Foil,Senior,2010/2011,106,16.0
25104,Foil,Senior,2011/2012,210,0.0
25104,Foil,Senior,2014/2015,227,0.0
25104,Foil,Senior,2015/2016,140,6.0
25104,Foil,Senior,2016/2017,130,6.0
25104,Foil,Senior,2017/2018,220,2.5
25104,Foil,Senior,2018/2019,134,8.5
25104,Foil,Senior,2019/2020,168,6.0
25104,Foil,Senior,2020/2021,168,6.0
25104,Foil,Senior,2021/2022,166,6.0
25120,Foil,Senior,2009/2010,254,0.0
25120,Foil,Senior,2014/2015,223,0.0
25120,Foil,Senior,2015/2016,284,0.0
25120,Foil,Senior,2016/2017,292,0.0
25120,Foil,Senior,2017/2018,365,0.0
25126,Foil,Junior,2009/2010,151,6.0
25126,Foil,Senior,2013/2014,76,17.0
25126,Foil,Senior,2014/2015,101,11.0
25126,Foil,Senior,2015/2016,116,7.0
25126,Foil,Senior,2016/2017,111,7.0
25126,Foil,Senior,2018/2019,206,3.0
25139,Foil,Junior,2010/2011,202,2.0
25139,Foil,Junior,2011/2012,164,4.0
25139,Foil,Junior,2012/2013,98,11.0
25139,Foil,Senior,2013/2014,297,0.0
25139,Foil,Senior,2014/2015,332,0.0
25139,Foil,Senior,2015/2016,411,0.0
25150,Foil,Junior,2011/2012,133,5.0
25150,Foil,Senior,2012/2013,229,0.0
25150,Foil,Senior,2015/2016,368,0.0
25150,Foil,Senior,2019/2020,305,0.25
25151,Foil,Junior,2010/2011,149,6.0
25151,Foil,Junior,2011/2012,70,20.0
25151,Foil,Senior,2010/2011,217,4.0
25151,Foil,Senior,2019/2020,288,0.5
25189,Foil,Junior,2009/2010,150,6.0
25189,Foil,Junior,2010/2011,60,24.0
25189,Foil,Junior,2011/2012,104,10.0
25189,Foil,Junior,2013/2014,108,10.0
25189,Foil,Senior,2010/2011,207,4.0
25189,Foil,Senior,2012/2013,305,0.0
25189,Foil,Senior,2013/2014,186,2.0
25189,Foil,Senior,2014/2015,288,0.0
25189,Foil,Senior,2015/2016,155,5.0
25197,Foil,Junior,2009/2010,147,6.0
25197,Foil,Senior,2009/2010,320,0.0
25197,Foil,Senior,2010/2011,406,0.0
25197,Foil,Senior,2017/2018,142,7.0
25197,Foil,Senior,2018/2019,25,58.0
25197,Foil,Senior,2019/2020,33,44.0
25197,Foil,Senior,2020/2021,38,44.0
25197,Foil,Senior,2021/2022,38,44.0
25211,Foil,Junior,2010/2011,216,2.0
25211,Foil,Junior,2011/2012,51,28.0
25211,Foil,Junior,2012/2013,36,36.0
25211,Foil,Junior,2013/2014,12,70.0
25211,Foil,Junior,2014/2015,2,99.999
25211,Foil,Senior,2012/2013,270,0.0
25211,Foil,Senior,2014/2015,155,4.0
25211,Foil,Senior,2015/2016,335,0.0
25241,Foil,Senior,2009/2010,172,4.0
25241,Foil,Senior,2010/2011,19,98.0
25241,Foil,Senior,2011/2012,17,70.0
25241,Foil,Senior,2012/2013,61,21.0
25241,Foil,Senior,2013/2014,58,23.0
25241,Foil,Senior,2014/2015,11,99.999
25241,Foil,Senior,2015/2016,13,88.0
25241,Foil,Senior,2016/2017,16,88.0
25241,Foil,Senior,2017/2018,102,12.0
25293,Foil,Junior,2010/2011,22,52.0
25293,Foil,Junior,2011/2012,55,26.0
25293,Foil,Junior,2012/2013,55,24.0
25293,Foil,Senior,2010/2011,165,8.0
25293,Foil,Senior,2011/2012,131,6.0
25293,Foil,Senior,2012/2013,263,0.0
25293,Foil,Senior,2014/2015,86,12.0
25293,Foil,Senior,2015/2016,96,13.0
25293,Foil,Senior,2016/2017,72,21.0
25293,Foil,Senior,2017/2018,87,15.5
25293,Foil,Senior,2018/2019,91,16.5
25293,Foil,Senior,2019/2020,97,14.5
25293,Foil,Senior,2020/2021,83,18.0
25293,Foil,Senior,2021/2022,81,18.0
25366,Foil,Senior,2002/2003,8,28.0
25366,Foil,Senior,2003/2004,44,31.0
25366,Foil,Senior,2004/2005,42,29.0
25366,Foil,Senior,2005/2006,4,99.999
25366,Foil,Senior,2006/2007,34,60.0
25366,Foil,Senior,2007/2008,42,62.0
25366,Foil,Senior,2008/2009,107,16.0
25366,Foil,Senior,2009/2010,117,12.0
25366,Foil,Senior,2010/2011,62,36.0
25366,Foil,Senior,2011/2012,87,13.0
25366,Foil,Senior,2014/2015,245,0.0
25366,Foil,Senior,2015/2016,82,18.0
25454,Foil,Cadet,2011/2012,3,50.0
25454,Foil,Junior,2010/2011,169,4.0
25454,Foil,Junior,2011/2012,76,16.0
25454,Foil,Junior,2012/2013,18,56.0
25454,Foil,Junior,2013/2014,9,99.999
25454,Foil,Junior,2015/2016,53,28.0
25454,Foil,Senior,2013/2014,283,0.0
25454,Foil,Senior,2016/2017,192,3.0
25454,Foil,Senior,2017/2018,176,4.5
25454,Foil,Senior,2018/2019,49,34.0
25454,Foil,Senior,2019/2020,56,25.5
25454,Foil,Senior,2020/2021,52,30.0
25454,Foil,Senior,2021/2022,48,36.0
25514,Foil,Junior,2010/2011,78,16.0
25514,Foil,Junior,2011/2012,48,30.0
25514,Foil,Junior,2012/2013,8,99.999
25514,Foil,Junior,2013/2014,10,88.0
25514,Foil,Junior,2014/2015,3,99.999
25514,Foil,Senior,2011/2012,263,0.0
25514,Foil,Senior,2012/2013,173,2.0
25514,Foil,Senior,2013/2014,113,9.0
25514,Foil,Senior,2014/2015,64,23.0
25514,Foil,Senior,2015/2016,34,40.0
25514,Foil,Senior,2016/2017,68,22.0
25514,Foil,Senior,2017/2018,12,92.0
25514,Foil,Senior,2018/2019,33,47.0
25514,Foil,Senior,2019/2020,14,104.0
25514,Foil,Senior,2020/2021,17,88.0
25514,Foil,Senior,2021/2022,16,91.0
25531,Foil,Junior,2014/2015,233,2.0
25531,Foil,Senior,2017/2018,335,0.0
25539,Foil,Senior,2010/2011,212,4.0
25539,Foil,Senior,2011/2012,151,5.0
25539,Foil,Senior,2012/2013,267,0.0
25539,Foil,Senior,2013/2014,142,5.0
25539,Foil,Senior,2014/2015,82,14.0
25539,Foil,Senior,2015/2016,63,22.0
25539,Foil,Senior,2016/2017,156,5.0
25539,Foil,Senior,2018/2019,184,5.0
25539,Foil,Senior,2019/2020,212,3.0
25539,Foil,Senior,2020/2021,249,1.25
25539,Foil,Senior,2021/2022,247,1.25
25540,Foil,Senior,2009/2010,257,0.0
25540,Foil,Senior,2010/2011,308,0.0
25540,Foil,Senior,2015/2016,274,0.0
25545,Foil,Senior,2015/2016,150,6.0
25545,Foil,Senior,2016/2017,184,3.0
25545,Foil,Senior,2017/2018,212,2.5
25627,Epee,Cadet,2011/2012,63,0.0
25627,Epee,Junior,2011/2012,257,0.0
25627,Epee,Junior,2014/2015,184,6.0
25627,Epee,Senior,2013/2014,391,0.0
25627,Epee,Senior,2015/2016,591,0.0
25627,Epee,Senior,2018/2019,528,0.0
25627,Foil,Cadet,2011/2012,60,0.0
25627,Foil,Junior,2011/2012,204,0.0
25627,Foil,Junior,2014/2015,144,6.0
25627,Foil,Senior,2011/2012,279,0.0
25627,Foil,Senior,2013/2014,213,0.0
25627,Foil,Senior,2015/2016,361,0.0
25627,Foil,Senior,2018/2019,411,0.0
25627,Foil,Senior,2020/2021,409,0.0
25627,Foil,Senior,2021/2022,336,0.0
25629,Foil,Veterans,2016/2017,40,0.0
25629,Foil,Veterans,2017/2018,16,0.0
25834,Foil,Junior,2010/2011,99,12.0
25834,Foil,Junior,2011/2012,241,0.0
25834,Foil,Junior,2012/2013,78,16.0
25834,Foil,Senior,2010/2011,358,0.0
25834,Foil,Senior,2012/2013,276,0.0
25834,Foil,Senior,2013/2014,141,6.0
25834,Foil,Senior,2014/2015,79,15.0
25834,Foil,Senior,2015/2016,79,19.0
25834,Foil,Senior,2016/2017,75,19.0
25834,Foil,Senior,2017/2018,51,30.0
25834,Foil,Senior,2018/2019,59,27.0
25834,Foil,Senior,2019/2020,69,21.0
25834,Foil,Senior,2020/2021,68,21.5
25834,Foil,Senior,2021/2022,69,21.5
25842,Foil,Cadet,2011/2012,20,10.0
25842,Foil,Junior,2010/2011,173,4.0
25842,Foil,Junior,2012/2013,34,36.0
25842,Foil,Junior,2013/2014,32,36.0
25842,Foil,Junior,2014/2015,10,84.0
25842,Foil,Senior,2012/2013,247,0.0
25842,Foil,Senior,2013/2014,174,2.0
25842,Foil,Senior,2014/2015,178,2.0
25842,Foil,Senior,2015/2016,56,25.0
25842,Foil,Senior,2016/2017,41,37.0
25842,Foil,Senior,2017/2018,69,21.0
25842,Foil,Senior,2018/2019,89,17.0
25842,Foil,Senior,2019/2020,58,23.0
25842,Foil,Senior,2020/2021,53,29.5
25842,Foil,Senior,2021/2022,54,31.0
25906,Foil,Senior,2009/2010,335,0.0
25906,Foil,Senior,2015/2016,148,6.0
25906,Foil,Senior,2016/2017,133,6.0
25906,Foil,Senior,2017/2018,188,3.0
25906,Foil,Senior,2018/2019,425,0.0
26018,Foil,Junior,2010/2011,235,0.0
26018,Foil,Senior,2015/2016,373,0.0
26069,Foil,Junior,2010/2011,193,2.0
26069,Foil,Junior,2011/2012,114,8.0
26069,Foil,Junior,2012/2013,126,8.0
26069,Foil,Junior,2013/2014,51,26.0
26069,Foil,Junior,2014/2015,51,32.0
26069,Foil,Senior,2013/2014,169,3.0
26069,Foil,Senior,2014/2015,169,3.0
26069,Foil,Senior,2015/2016,348,0.0
26136,Foil,Junior,2010/2011,180,4.0
26136,Foil,Junior,2011/2012,167,4.0
26136,Foil,Junior,2012/2013,47,30.0
26136,Foil,Junior,2013/2014,72,18.0
26136,Foil,Junior,2014/2015,17,64.0
26136,Foil,Junior,2015/2016,18,67.0
26136,Foil,Senior,2012/2013,283,0.0
26136,Foil,Senior,2013/2014,168,3.0
26136,Foil,Senior,2014/2015,168,3.0
26136,Foil,Senior,2015/2016,302,0.0
26136,Foil,Senior,2016/2017,107,8.0
26136,Foil,Senior,2017/2018,79,18.0
26136,Foil,Senior,2018/2019,128,10.0
26136,Foil,Senior,2019/2020,134,10.5
26136,Foil,Senior,2020/2021,146,7.5
26136,Foil,Senior,2021/2022,157,6.5
26137,Foil,Junior,2010/2011,189,4.0
26137,Foil,Junior,2011/2012,61,24.0
26137,Foil,Junior,2012/2013,35,36.0
26137,Foil,Junior,2013/2014,8,99.999
26137,Foil,Junior,2014/2015,9,85.0
26137,Foil,Senior,2012/2013,147,5.0
26137,Foil,Senior,2013/2014,145,5.0
26137,Foil,Senior,2014/2015,158,3.0
26137,Foil,Senior,2015/2016,64,22.0
26137,Foil,Senior,2016/2017,56,29.0
26137,Foil,Senior,2017/2018,90,15.0
26137,Foil,Senior,2018/2019,103,13.5
26137,Foil,Senior,2019/2020,235,1.5
26137,Foil,Senior,2020/2021,234,1.5
26157,Foil,Junior,2010/2011,240,0.0
26157,Foil,Junior,2013/2014,310,0.0
26157,Foil,Senior,2020/2021,564,0.0
26157,Foil,Senior,2021/2022,467,0.0
26260,Foil,Junior,2012/2013,137,6.0
26260,Foil,Junior,2013/2014,62,21.0
26260,Foil,Senior,2012/2013,327,0.0
26260,Foil,Senior,2013/2014,246,0.0
26260,Foil,Senior,2014/2015,285,0.0
26260,Foil,Senior,2015/2016,327,0.0
26262,Foil,Junior,2011/2012,287,0.0
26262,Foil,Junior,2012/2013,180,2.0
26262,Foil,Junior,2013/2014,171,4.0
26262,Foil,Senior,2013/2014,296,0.0
26262,Foil,Senior,2014/2015,305,0.0
26262,Foil,Senior,2015/2016,317,0.0
26262,Foil,Senior,2016/2017,119,6.5
26262,Foil,Senior,2017/2018,165,5.5
26262,Foil,Senior,2018/2019,173,6.0
26262,Foil,Senior,2019/2020,176,5.25
26262,Foil,Senior,2020/2021,195,3.25
26262,Foil,Senior,2021/2022,190,3.5
26281,Foil,Junior,2006/2007,150,6.0
26281,Foil,Junior,2007/2008,28,42.0
26281,Foil,Junior,2008/2009,49,24.0
26281,Foil,Senior,2007/2008,382,0.0
26281,Foil,Senior,2008/2009,324,0.0
26281,Foil,Senior,2009/2010,195,4.0
26281,Foil,Senior,2010/2011,129,12.0
26281,Foil,Senior,2013/2014,89,13.0
26281,Foil,Senior,2014/2015,71,20.0
26281,Foil,Senior,2015/2016,110,9.0
26281,Foil,Senior,2018/2019,98,14.5
26323,Foil,Senior,2018/2019,226,3.0
26323,Foil,Senior,2019/2020,461,0.0
26323,Foil,Senior,2020/2021,345,0.0
26323,Foil,Senior,2021/2022,409,0.0
26592,Foil,Junior,2010/2011,154,6.0
26592,Foil,Junior,2011/2012,235,0.0
26592,Foil,Junior,2012/2013,46,30.0
26592,Foil,Junior,2013/2014,47,28.0
26592,Foil,Junior,2015/2016,16,70.0
26592,Foil,Senior,2012/2013,160,3.0
26592,Foil,Senior,2013/2014,270,0.0
26592,Foil,Senior,2014/2015,273,0.0
26592,Foil,Senior,2015/2016,157,5.0
26592,Foil,Senior,2016/2017,114,7.0
26592,Foil,Senior,2017/2018,217,2.5
26592,Foil,Senior,2018/2019,68,21.5
26592,Foil,Senior,2019/2020,142,9.5
26592,Foil,Senior,2020/2021,139,8.75
26592,Foil,Senior,2021/2022,138,8.75
26619,Foil,Junior,2012/2013,312,0.0
26619,Foil,Junior,2013/2014,156,4.0
26619,Foil,Junior,2014/2015,237,2.0
26619,Foil,Junior,2015/2016,279,0.0
26619,Foil,Senior,2014/2015,362,0.0
26619,Foil,Senior,2015/2016,351,0.0
26623,Foil,Junior,2010/2011,196,2.0
26623,Foil,Junior,2011/2012,146,4.0
26623,Foil,Junior,2012/2013,102,10.0
26623,Foil,Junior,2013/2014,81,14.0
26623,Foil,Junior,2014/2015,59,28.0
26623,Foil,Junior,2015/2016,6,99.999
26623,Foil,Senior,2010/2011,368,0.0
26623,Foil,Senior,2013/2014,162,3.0
26623,Foil,Senior,2015/2016,183,3.0
26623,Foil,Senior,2017/2018,234,2.0
26665,Foil,Cadet,2011/2012,26,10.0
26665,Foil,Junior,2010/2011,305,0.0
26665,Foil,Junior,2011/2012,117,6.0
26665,Foil,Junior,2012/2013,32,38.0
26665,Foil,Junior,2013/2014,54,25.0
26665,Foil,Junior,2014/2015,135,8.0
26665,Foil,Junior,2015/2016,328,0.0
26786,Foil,Cadet,2011/2012,55,5.0
26786,Foil,Junior,2011/2012,142,5.0
26786,Foil,Junior,2012/2013,146,5.0
26786,Foil,Senior,2012/2013,285,0.0
26786,Foil,Senior,2017/2018,147,6.0
26786,Foil,Senior,2018/2019,209,3.0
26786,Sabre,Senior,2018/2019,322,0.0
26786,Sabre,Senior,2019/2020,282,0.5
26786,Sabre,Senior,2020/2021,243,1.0
26786,Sabre,Senior,2021/2022,251,1.0
26798,Foil,Cadet,2011/2012,24,10.0
26798,Foil,Junior,2010/2011,221,2.0
26798,Foil,Junior,2011/2012,129,6.0
26798,Foil,Junior,2012/2013,67,20.0
26798,Foil,Junior,2013/2014,141,6.0
26798,Foil,Junior,2014/2015,41,37.0
26798,Foil,Junior,2015/2016,22,60.0
26798,Foil,Junior,2016/2017,23,60.0
26798,Foil,Senior,2012/2013,320,0.0
26798,Foil,Senior,2013/2014,330,0.0
26798,Foil,Senior,2014/2015,273,0.0
26798,Foil,Senior,2015/2016,314,0.0
26798,Foil,Senior,2016/2017,190,3.0
26798,Foil,Senior,2017/2018,116,10.0
26798,Foil,Senior,2018/2019,179,5.5
26798,Foil,Senior,2019/2020,137,10.0
26798,Foil,Senior,2020/2021,135,9.0
26798,Foil,Senior,2021/2022,118,11.5
26812,Foil,Junior,2011/2012,318,0.0
26812,Foil,Junior,2012/2013,303,0.0
26839,Foil,Junior,2011/2012,152,4.0
26839,Foil,Junior,2011/2012,152,4.0
26839,Foil,Junior,2012/2013,187,2.0
26839,Foil,Junior,2012/2013,187,2.0
26839,Foil,Junior,2013/2014,130,6.0
26839,Foil,Junior,2013/2014,130,6.0
26839,Foil,Junior,2014/2015,259,0.0
26839,Foil,Junior,2014/2015,259,0.0
26839,Foil,Junior,2015/2016,251,0.0
26839,Foil,Junior,2015/2016,251,0.0
26839,Foil,Senior,2018/2019,375,0.0
26839,Foil,Senior,2018/2019,375,0.0
26839,Foil,Senior,2019/2020,244,1.25
26839,Foil,Senior,2019/2020,244,1.25
26839,Foil,Senior,2020/2021,248,1.25
26839,Foil,Senior,2020/2021,248,1.25
26839,Foil,Senior,2021/2022,246,1.25
26839,Foil,Senior,2021/2022,246,1.25
26919,Foil,Junior,2010/2011,288,0.0
26919,Foil,Junior,2011/2012,272,0.0
26919,Foil,Junior,2012/2013,263,0.0
26919,Foil,Junior,2013/2014,114,10.0
